date;link;name;where;price;perm;rooms;sqm;who
20230721;/pl/oferta/na-sprzedaz-3-pokojowe-mieszkanie-z-basenem-super-ID4mhki;Na sprzedaż 3 pokojowe mieszkanie z basenem Super;;;;;;
20230721;/pl/oferta/3-pok-z-ogrodkiem-garazem-komorka-w-cenie-cesja-ID4mnQQ;3 pok. z ogródkiem, garażem, komórką w cenie Cesja;;;;;;
20230721;/pl/oferta/rezerwacja-rozkladowe-m3-43-10m2-z-balkonem-ID4mbrv;REZERWACJA Rozkładowe M3 43,10m2 z balkonem;;;;;;
20230721;/pl/oferta/apartament-z-tarasami-i-2-miejscami-parkingowymi-ID4lGrI;Apartament z tarasami i 2 miejscami parkingowymi;;;;;;
20230721;/pl/oferta/2-pokoje-z-balkonem-okol-centrum-dworzec-park-ID4mnPX;2 pokoje z balkonem okol centrum, dworzec, park;;;;;;
20230721;/pl/oferta/mieszkanie-przy-parku-julianowskim-z-kredytem-2-ID4mccE;Mieszkanie przy Parku Julianowskim - Z kredytem 2%;;;;;;
20230721;/pl/oferta/mieszkanie-na-radogoszczu-wyremontuj-po-swojemu-ID4mjEb;Mieszkanie na Radogoszczu - wyremontuj po swojemu;;;;;;
20230721;/pl/oferta/mieszkanie-4-pokoje-w-centrum-lodzi-k-manufaktury-ID4lJfL;Mieszkanie 4 pokoje w centrum Łodzi k/ Manufaktury;;;;;;
20230721;/pl/oferta/nowa-cena-rokicie-funkcjonalna-kawalerka-na-10-p-ID4lOYJ;NOWA CENA! Rokicie Funkcjonalna kawalerka na 10 p;;;;;;
20230721;/pl/oferta/os-pojezierska-rozkladowe-m-4-do-wlasnej-aranz-ID4kRqB;Os. Pojezierska Rozkładowe M-4 do własnej aranż.;;;;;;
20230721;/pl/oferta/nowa-cena-trzy-pokoje-na-1-pietrze-kamienicy-ID4hCKN;Nowa cena! Trzy pokoje na 1 piętrze kamienicy;;;;;;
20230721;/pl/oferta/kawalerka-w-centrum-lodzi-ID4mnNM;Kawalerka w centrum Łodzi;;;;;;
20230721;/pl/oferta/mieszkanie-rozkladowe-35-m2-ID4mnNG;Mieszkanie, rozkładowe, 35 m2;;;;;;
20230721;/pl/oferta/rozkladowe-m3-45-m-teofilow-od-wlasciciela-ID4mhfI;Rozkładowe M3 | 45 m² | Teofilów | Od właściciela;;;;;;
20230721;/pl/oferta/mieszkanie-z-bardzo-dobrym-adresem-piotrkowska-ID4mnLe;Mieszkanie z bardzo dobrym adresem - Piotrkowska;;;;;;
20230721;/pl/oferta/mieszkanie-134-m2-lodz-tuwima-30-ID4mnLa;Mieszkanie 134 m2 -Łódź Tuwima 30;;;;;;
20230721;/pl/oferta/mieszkanie-2-pok-do-remontu-na-gornej-ID4mnL1;Mieszkanie 2-pok do remontu na Górnej;;;;;;
20230721;/pl/oferta/2-pokoje-posrod-zieleni-przy-ogrodzie-botanicznym-ID4mnKB;2 pokoje pośród zieleni przy Ogrodzie Botanicznym;;;;;;
20230721;/pl/oferta/znajdz-swoj-dom-w-tym-pieknym-mieszkaniu-z-tarasem-ID4m3Tu;Znajdź swój dom w tym pięknym mieszkaniu z tarasem;;;;;;
20230721;/pl/oferta/piekny-okalajacy-ogrodek-z-tarasem-o-pow-50m2-ID4mnJn;Piękny, okalający ogródek z tarasem o pow. 50m2;;;;;;
20230721;/pl/oferta/doskonale-3-pok-z-tarasem-przy-manufakturze-ID4mnJm;Doskonałe 3-pok. z tarasem przy Manufakturze;;;;;;
20230721;/pl/oferta/mieszkanie-dwupoziomowe-ID4lMbH;Mieszkanie dwupoziomowe;;;;;;
20230721;/pl/oferta/1-pokojowe-mieszkanie-25m2-balkon-bezposrednio-ID4lhM1;1-pokojowe mieszkanie 25m2 + balkon Bezpośrednio;;;;;;
20230721;/pl/oferta/m-2-po-remoncie-do-wprowadzenia-z-parkingiem-ID4maeC;M-2 po remoncie do wprowadzenia z parkingiem;;;;;;
20230721;/pl/oferta/4-pokojowe-mieszkanie-94m2-balkon-bez-prowizji-ID4iXO8;4-pokojowe mieszkanie 94m2 + balkon Bez Prowizji;;;;;;
20230721;/pl/oferta/wyremontowana-kawalerka-38m2-w-centrum-miasta-ID4mbg5;Wyremontowana kawalerka 38m2 w centrum miasta;;;;;;
20230721;/pl/oferta/2-pokojowe-mieszkanie-64m2-bez-prowizji-ID4iXOc;2-pokojowe mieszkanie 64m2 Bez Prowizji;;;;;;
20230721;/pl/oferta/przy-gorniaku-zgoda-na-podzial-na-2-mieszkania-ID4m73Q;Przy Górniaku - zgoda na podział na 2 mieszkania;;;;;;
20230721;/pl/oferta/3-pokojowe-mieszkanie-45m2-balkon-ID4lhQC;3-pokojowe mieszkanie 45m2 + balkon;;;;;;
20230721;/pl/oferta/mikrokawalerki-kamienica-zrewitalizowana-10-rso-ID4j1qb;Mikrokawalerki Kamienica Zrewitalizowana ,10%RSO!!;;;;;;
20230721;/pl/oferta/wygodne-m3-radogoszcz-wschod-2-p-od-zaraz-ID4kFYp;Wygodne M3 - Radogoszcz Wschód, 2 p, od zaraz;;;;;;
20230721;/pl/oferta/wygodny-uklad-4-pokoje-garderoba-ul-brzoski-ID4kHXN;Wygodny układ, 4 pokoje + garderoba ul. Brzóski;;;;;;
20230721;/pl/oferta/nowy-apartrtament-2-pokoje-dla-wymagajacych-primo-ID4j5e0;Nowy Apartrtament 2 pokoje dla wymagających PRIMO;;;;;;
20230721;/pl/oferta/bema-40-apartament-3-pokojowy-p-89-ID4lo7g;Bema 40 | apartament 3-pokojowy P-89;;;;;;
20230721;/pl/oferta/mieszkanie-80m2-retkinia-wysoki-standard-ID4eLFp;Mieszkanie 80m2_Retkinia_Wysoki standard;;;;;;
20230721;/pl/oferta/1-pokojowe-mieszkanie-34m2-bez-posrednikow-ID4jMSr;1-pokojowe mieszkanie 34m2 Bez Pośredników;;;;;;
20230721;/pl/oferta/rozkladowe-m3-z-loggia-blisko-manufaktury-ID4lWm1;Rozkładowe M3 z loggią blisko Manufaktury;;;;;;
20230721;/pl/oferta/3-pokojowe-mieszkanie-w-zielonej-okolicy-dabrowa-ID4mnzy;3 pokojowe mieszkanie w zielonej okolicy, Dąbrowa;;;;;;
20230721;/pl/oferta/kierpcowa-apartamenty-39-05-m2-2-pokoje-ID4iEnE;KIERPCOWA Apartamenty - 39,05 m2, 2 pokoje;;;;;;
20230721;/pl/oferta/ville-atutowa-nowe-mieszkanie-g1-rezerwacja-ID4kG6v;Ville Atutowa | nowe mieszkanie G1 - Rezerwacja;;;;;;
20230721;/pl/oferta/widzewska-manufaktura-apartamenty-1-pok-b-00-01-ID4l7Vy;Widzewska Manufaktura Apartamenty|1-pok. | B_00_01;;;;;;
20230721;/pl/oferta/3-pokojowe-mieszkanie-62m2-bezposrednio-ID4llQv;3-pokojowe mieszkanie 62m2 Bezpośrednio;;;;;;
20230721;/pl/oferta/1-pokojowy-apartament-inwestycyjny-34m2-ID4jMT6;1-pokojowy apartament inwestycyjny 34m2;;;;;;
20230721;/pl/oferta/super-polozone-48m2-na-karolewie-dwupokojowe-ID4hDRn;Super położone 48m2 na Karolewie (dwupokojowe);;;;;;
20230721;/pl/oferta/4-pokojowe-mieszkanie-82m2-loggia-bez-prowizji-ID4c8dr;4-pokojowe mieszkanie 82m2 + loggia Bez Prowizji;;;;;;
20230721;/pl/oferta/3-pokojowe-mieszkanie-71m2-taras-bez-prowizji-ID4gmur;3-pokojowe mieszkanie 71m2 + taras Bez Prowizji;;;;;;
20230721;/pl/oferta/mieszkanie-blisko-centrum-lodzi-z-c-o-miejskim-ID4mg2w;Mieszkanie blisko centrum Łodzi z C.O. miejskim;;;;;;
20230721;/pl/oferta/3-pokojowe-mieszkanie-65m2-taras-bez-prowizji-ID4iKKq;3-pokojowe mieszkanie 65m2 + taras Bez Prowizji;;;;;;
20230721;/pl/oferta/m3-pomorska-od-zaraz-inwestycja-zrewitalizowana-ID4mnyn;M3/Pomorska/Od Zaraz/Inwestycja/Zrewitalizowana;;;;;;
20230721;/pl/oferta/4-pokojowe-mieszkanie-79m2-balkon-bez-prowizji-ID4gmuN;4-pokojowe mieszkanie 79m2 + balkon Bez Prowizji;;;;;;
20230721;/pl/oferta/mieszkanie-36m2-swietna-lokalizacja-ID4m3gA;Mieszkanie 36m2 - świetna lokalizacja!!;;;;;;
20230721;/pl/oferta/gorna-ul-naruszewicza-15-3pokoje-piekny-widok-ID4mnxU;Górna ul. Naruszewicza 15, 3pokoje + piękny widok;;;;;;
20230721;/pl/oferta/3-pokojowe-mieszkanie-73m2-balkon-bez-prowizji-ID4iXO2;3-pokojowe mieszkanie 73m2 + balkon Bez Prowizji;;;;;;
20230721;/pl/oferta/okazjazysk-9-dwupack-parkpolitechnika-ID4mmtc;Okazja⭐Zysk 9%⭐Dwupack⭐ Park⭐Politechnika;;;;;;
20230721;/pl/oferta/swietne-mieszkanie-w-centrum-pod-inwestycje-ID4mnxj;Świetne mieszkanie w centrum pod inwestycję;;;;;;
20230721;/pl/oferta/2-pokojowe-mieszkanie-36m2-balkon-bezposrednio-ID4lhNU;2-pokojowe mieszkanie 36m2 + balkon Bezpośrednio;;;;;;
20230721;/pl/oferta/2-pokojowe-mieszkanie-46m2-balkon-ID4haPr;2-pokojowe mieszkanie 46m2 + balkon;;;;;;
